,securityName,secId,performanceId,holdingTypeId,weighting,numberOfShare,marketValue,shareChange,country,ticker,totalReturn1Year,forwardPERatio,stockRating,assessment,economicMoat,sector,sectorCode,holdingTrend,holdingType,isin,cusip,secondarySectorId,superSectorName,primarySectorName,secondarySectorName,firstBoughtDate,maturityDate,coupon,currency,localCurrencyCode,prospectusNetExpenseRatio,oneYearReturn,morningstarRating,ePUsedForOverallRating,analystRating,medalistRating,medalistRatingLabel,overallRatingPublishDateUtc,totalAssets,ttmYield,epUsedFor1YearReturn,morningstarCategory,totalAssetsMagnitude,lastTurnoverRatio,susEsgRiskScore,susEsgRiskGlobes,esgAsOfDate,susEsgRiskCategory,managementExpenseRatio,qualRating,quantRating,bestRatingType,securityType,domicileCountryId,currencyName,originalMarketValue,isMomentumFilterFlag
333,PearlAbyss Corp,0P0001BL7Y,0P0001BL7Y,E,0.01972,16137.0,391886.0,100.0,South Korea,263750,6.8376,19.8807,3,Fairly Valued,,Communication Services,communicationsServices,"{'trend': [463064.0, 378287.0, 405197.0, 391886.0]}",Equity,KR7263750002,,,,,,2021-09-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,10.7784,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,391886.44,False
334,Shangri-La Asia Ltd,0P00009RQL,0P00009RQL,E,0.01972,628000.0,391884.0,0.0,Hong Kong,00069,-11.3762,,3,Fairly Valued,,Consumer Cyclical,consumerCyclical,"{'trend': [388344.0, 370484.0, 367256.0, 391884.0]}",Equity,BMG8063F1068,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,24.2299,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,BMU,Hong Kong Dollar,391883.89,True
335,SIA Engineering Co Ltd,0P0000A6B3,0P0000A6B3,E,0.01888,138300.0,375119.0,800.0,Singapore,S59,48.1092,21.4592,2,Overvalued,,Industrials,industrials,"{'trend': [298398.0, 292952.0, 377560.0, 375119.0]}",Equity,SG1I53882771,,,,,,2013-05-31T05:00:00.000,,,SGD,,,,,0,,,,,,,0,,,,18.662,4.0,2025-12-03T06:00:00.000,Low,,,2,Quan,ST,SGP,Singapore Dollar,375119.29,False
336,NagaCorp Ltd,0P00009SB2,0P00009SB2,E,0.01887,559457.0,375025.0,0.0,Cambodia,03918,67.9433,,2,Overvalued,,Consumer Cyclical,consumerCyclical,"{'trend': [317202.0, 391739.0, 421369.0, 375025.0]}",Equity,KYG6382M1096,,,,,,2019-03-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,28.05,3.0,2025-12-03T06:00:00.000,Medium,,,2,Quan,ST,CYM,Hong Kong Dollar,375025.21,False
337,Doosan Corp Participating Preferred,0P0000D2TA,0P0000D2TA,E,0.01807,1007.0,359050.0,0.0,South Korea,000155,396.7545,22.5225,2,Overvalued,,Industrials,industrials,"{'trend': [250844.0, 359050.0, None, None]}",Equity,KR7000151001,,304011,corporate,Preferred,Technology,2025-09-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,25.986,3.0,2025-12-03T06:00:00.000,Medium,,,2,Quan,ST,KOR,South Korean Won,359049.66,False
338,PanOcean Co Ltd,0P0000BS6Q,0P0000BS6Q,E,0.01733,128106.0,344373.0,1384.0,South Korea,028670,21.1901,,5,Undervalued,,Industrials,industrials,"{'trend': [419728.0, 358382.0, 348631.0, 344373.0]}",Equity,KR7028670008,,,,,,2021-09-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,45.1425,1.0,2025-12-03T06:00:00.000,Severe,,,5,Quan,ST,KOR,South Korean Won,344373.38,False
339,SK Ie Technology Co Ltd,0P0001MDJ8,0P0001MDJ8,E,0.01695,15630.0,336790.0,104.0,South Korea,361610,25.2588,,3,Fairly Valued,,Technology,technology,"{'trend': [276119.0, 267769.0, 293246.0, 336790.0]}",Equity,KR7361610009,,,,,,2021-12-31T06:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,21.0573,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,336789.61,False
340,Samsung Fire & Marine Insurance Co Ltd Participating Preferred,0P0000D2Y6,0P0000D2Y6,E,0.01665,1395.0,330942.0,16.0,South Korea,000815,39.1246,,3,Fairly Valued,,Financial Services,financialService,"{'trend': [337315.0, 327782.0, 335646.0, 330942.0]}",Equity,KR7000811000,,304003,corporate,Preferred,Financial Services,2018-11-30T06:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,16.8919,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,330942.27,False
341,Hanwha Corp Participating Preferred,0P00018WVU,0P00018WVU,E,0.01601,11293.0,318241.0,0.0,South Korea,00088K,158.1593,,3,Fairly Valued,,Industrials,industrials,"{'trend': [358716.0, 288009.0, 296199.0, 318241.0]}",Equity,KR700088K015,,304001,corporate,Preferred,Basic Materials,2019-10-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,33.6801,2.0,2025-12-03T06:00:00.000,High,,,3,Quan,ST,KOR,South Korean Won,318241.06,False
342,F&F Co Ltd,0P0001MIYW,0P0001MIYW,E,0.01587,7328.0,315288.0,48.0,South Korea,383220,42.315,6.7981,5,Undervalued,,Consumer Cyclical,consumerCyclical,"{'trend': [381002.0, 349660.0, 325331.0, 315288.0]}",Equity,KR7383220001,,,,,,2021-12-31T06:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,14.6686,4.0,2025-12-03T06:00:00.000,Low,,,5,Quan,ST,KOR,South Korean Won,315287.88,False
343,BGF Retail Co Ltd,0P0001CD1A,0P0001CD1A,E,0.01577,4309.0,313327.0,0.0,South Korea,282330,11.7417,,5,Undervalued,,Consumer Defensive,consumerDefensive,"{'trend': [363652.0, 364915.0, 331686.0, 313327.0]}",Equity,KR7282330000,,,,,,2017-12-31T06:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,20.1275,3.0,2025-12-03T06:00:00.000,Medium,,,5,Quan,ST,KOR,South Korean Won,313326.83,False
344,LG Electronics Inc Participating Preferred,0P0000D43X,0P0000D43X,E,0.01576,9972.0,313211.0,68.0,South Korea,066575,25.4785,4.5558,3,Fairly Valued,,Technology,technology,"{'trend': [247610.0, 223791.0, 258356.0, 313211.0]}",Equity,KR7066571001,,304011,corporate,Preferred,Technology,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,17.1424,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,313210.74,True
345,Hanwha Life Insurance Co Ltd,0P0000NJIE,0P0000NJIE,E,0.01575,147138.0,312917.0,844.0,South Korea,088350,16.9492,,5,Undervalued,,Financial Services,financialService,"{'trend': [383568.0, 331438.0, 327925.0, 312917.0]}",Equity,KR7088350004,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,22.6704,3.0,2025-12-03T06:00:00.000,Medium,,,5,Quan,ST,KOR,South Korean Won,312916.75,False
346,Olam Group Ltd,0P0000A6E6,0P0000A6E6,E,0.01568,413800.0,311594.0,2400.0,Singapore,VC2,-14.8305,,3,Fairly Valued,,Consumer Defensive,consumerDefensive,"{'trend': [346867.0, 325593.0, 315922.0, 311594.0]}",Equity,SGXE65760014,,,,,,2019-03-31T05:00:00.000,,,SGD,,,,,0,,,,,,,0,,,,33.6444,2.0,2025-12-03T06:00:00.000,High,,,3,Quan,ST,SGP,Singapore Dollar,311593.99,True
347,Dongsuh Companies Inc,0P0000B8UY,0P0000B8UY,E,0.01552,16278.0,308479.0,0.0,South Korea,026960,-2.1927,,3,Fairly Valued,,Consumer Defensive,consumerDefensive,"{'trend': [364420.0, 320473.0, 312090.0, 308479.0]}",Equity,KR7026960005,,,,,,2015-09-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,22.1377,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,308479.38,False
348,CJ Logistics Corp,0P0000BZFB,0P0000BZFB,E,0.01443,4960.0,286860.0,32.0,South Korea,,,,,,,,,"{'trend': [329546.0, 297303.0, 295740.0, 286860.0]}",Equity,KR7000120006,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,14.5287,4.0,2025-12-03T06:00:00.000,Low,,,,,ST,KOR,South Korean Won,286860.15,
349,Hanmi Science Co Ltd,0P0000AO84,0P0000AO84,E,0.01437,10323.0,285472.0,68.0,South Korea,008930,26.6556,,3,Fairly Valued,,Healthcare,healthcare,"{'trend': [393777.0, 304394.0, 284323.0, 285472.0]}",Equity,KR7008930000,,,,,,2015-09-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,31.796,2.0,2025-12-03T06:00:00.000,High,,,3,Quan,ST,KOR,South Korean Won,285471.98,False
350,Dah Sing Banking Group Ltd,0P00009S9Q,0P00009S9Q,E,0.01419,199264.0,282018.0,1600.0,Hong Kong,02356,53.4641,,3,Fairly Valued,,Financial Services,financialService,"{'trend': [239573.0, 266032.0, 248973.0, 282018.0]}",Equity,HK2356013600,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,32.3502,2.0,2025-12-03T06:00:00.000,High,,,3,Quan,ST,HKG,Hong Kong Dollar,282018.48,False
351,Green Cross Corp,0P0000BNGN,0P0000BNGN,E,0.01402,3061.0,278654.0,20.0,South Korea,006280,-2.8521,,3,Fairly Valued,,Healthcare,healthcare,"{'trend': [332447.0, 285009.0, 280031.0, 278654.0]}",Equity,KR7006280002,,,,,,2021-03-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,20.1313,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,278653.59,False
352,StarHub Ltd,0P0000PSHI,0P0000PSHI,E,0.01391,310200.0,276485.0,1600.0,Singapore,CC3,-1.4876,14.1243,3,Fairly Valued,None,Communication Services,communicationsServices,"{'trend': [293433.0, 269568.0, 270492.0, 276485.0]}",Equity,SG1V12936232,,,,,,2013-05-31T05:00:00.000,,,SGD,,,,,0,,,,,,,0,,,,23.5464,3.0,2025-12-03T06:00:00.000,Medium,,,4,Qual,ST,SGP,Singapore Dollar,276485.46,False
353,Champion Real Estate Investment Trust,0P0000AQZE,0P0000AQZE,ER,0.01386,1024000.0,275361.0,4000.0,Hong Kong,02778,35.1073,14.1243,3,Fairly Valued,None,Real Estate,realEstate,"{'trend': [283724.0, 264294.0, 280551.0, 275361.0]}",Equity,HK2778034606,,,,,,2019-10-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,13.1113,4.0,2025-12-03T06:00:00.000,Low,,,3,Qual,ST,HKG,Hong Kong Dollar,275360.9,False
354,Lotte Shopping Co Ltd,0P0000CD59,0P0000CD59,E,0.01371,5963.0,272463.0,32.0,South Korea,023530,41.0526,,5,Undervalued,,Consumer Cyclical,consumerCyclical,"{'trend': [311264.0, 282467.0, 299287.0, 272463.0]}",Equity,KR7023530009,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,20.8442,3.0,2025-12-03T06:00:00.000,Medium,,,5,Quan,ST,KOR,South Korean Won,272462.75,False
355,Air New Zealand Ltd,0P0000BXCG,0P0000BXCG,E,0.01363,794809.0,270813.0,0.0,New Zealand,AIR,9.9099,28.5714,4,Undervalued,None,Industrials,industrials,"{'trend': [295092.0, 279018.0, 274596.0, 270813.0]}",Equity,NZAIRE0001S2,,,,,,2013-05-31T05:00:00.000,,,NZD,,,,,0,,,,,,,0,,,,29.379,3.0,2025-12-03T06:00:00.000,Medium,,,5,Qual,ST,NZL,New Zealand Dollar,270812.64,False
356,Hanon Systems,0P0000C7ON,0P0000C7ON,E,0.01332,86406.0,264722.0,584.0,South Korea,018880,-5.926,17.4216,3,Fairly Valued,,Consumer Cyclical,consumerCyclical,"{'trend': [212526.0, 221785.0, 186563.0, 264722.0]}",Equity,KR7018880005,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,14.3369,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,264721.66,True
357,Lotte Corp,0P0000AZQP,0P0000AZQP,E,0.01327,12847.0,263748.0,0.0,South Korea,004990,37.587,,3,Fairly Valued,,Consumer Defensive,consumerDefensive,"{'trend': [320209.0, 320554.0, 265080.0, 263748.0]}",Equity,KR7004990008,,,,,,2016-01-31T06:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,14.2242,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,263747.85,False
358,GS Retail Co Ltd,0P0000UZPZ,0P0000UZPZ,E,0.01166,18619.0,231700.0,0.0,South Korea,007070,-21.6157,10.3627,5,Undervalued,,Consumer Cyclical,consumerCyclical,"{'trend': [233207.0, 218516.0, 220952.0, 231700.0]}",Equity,KR7007070006,,,,,,2016-03-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,19.4868,4.0,2025-12-03T06:00:00.000,Low,,,5,Quan,ST,KOR,South Korean Won,231700.21,False
359,Hitejinro Co Ltd,0P0000N5QJ,0P0000N5QJ,E,0.0115,17288.0,228484.0,0.0,South Korea,000080,-6.9194,,5,Undervalued,,Consumer Defensive,consumerDefensive,"{'trend': [251475.0, 237512.0, 234729.0, 228484.0]}",Equity,KR7000080002,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,27.3572,3.0,2025-12-03T06:00:00.000,Medium,,,5,Quan,ST,KOR,South Korean Won,228484.32,False
360,Amorepacific Holdings,0P0000BGNM,0P0000BGNM,E,0.01117,12447.0,221901.0,72.0,South Korea,002790,24.9099,,5,Undervalued,,Consumer Defensive,consumerDefensive,"{'trend': [300850.0, 244189.0, 235055.0, 221901.0]}",Equity,KR7002790004,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,26.0029,3.0,2025-12-03T06:00:00.000,Medium,,,5,Quan,ST,KOR,South Korean Won,221901.25,False
361,Otoki,0P0000B6UF,0P0000B6UF,E,0.01091,795.0,216780.0,0.0,South Korea,007310,-3.4982,,5,Undervalued,,Consumer Defensive,consumerDefensive,"{'trend': [207756.0, 195026.0, 232599.0, 216780.0]}",Equity,KR7007310006,,,,,,2016-03-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,29.8328,3.0,2025-12-03T06:00:00.000,Medium,,,5,Quan,ST,KOR,South Korean Won,216780.14,False
362,Kakao Games Corp Ordinary Shares,0P0001KOLI,0P0001KOLI,E,0.01074,18879.0,213470.0,136.0,South Korea,293490,-9.734,,3,Fairly Valued,,Communication Services,communicationsServices,"{'trend': [245250.0, 219550.0, 208530.0, 213470.0]}",Equity,KR7293490009,,,,,,2022-03-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,11.0101,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,213469.51,False
363,Super Hi International Holding Ltd,0P0001Q8ZS,0P0001Q8ZS,E,0.00895,102000.0,177826.0,0.0,Singapore,09658,-32.3762,,5,Undervalued,,Consumer Cyclical,consumerCyclical,"{'trend': [209977.0, 195735.0, 189044.0, 177826.0]}",Equity,KYG8588S1049,,,,,,2023-07-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,32.6681,2.0,2025-12-03T06:00:00.000,High,,,5,Quan,ST,CYM,Hong Kong Dollar,177826.1,False
364,KLN Logistics Group Ltd,0P00011JWQ,0P00011JWQ,E,0.00771,165871.0,153233.0,2000.0,Hong Kong,00636,6.1782,8.5911,4,Undervalued,None,Industrials,industrials,"{'trend': [170645.0, 168372.0, 155859.0, 153233.0]}",Equity,BMG524181036,,,,,,2013-11-30T06:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,20.1595,3.0,2025-12-03T06:00:00.000,Medium,,,5,Qual,ST,BMU,Hong Kong Dollar,153232.52,False
365,AmorePacific Corp Participating Preferred,0P0000D4U2,0P0000D4U2,E,0.00731,5040.0,145213.0,0.0,South Korea,090435,38.4361,7.4571,4,Undervalued,,Consumer Defensive,consumerDefensive,"{'trend': [160455.0, 146823.0, 147818.0, 145213.0]}",Equity,KR7090431008,,304005,corporate,Preferred,Consumer Defensive,2018-11-30T06:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,26.2555,3.0,2025-12-03T06:00:00.000,Medium,,,4,Quan,ST,KOR,South Korean Won,145212.84,False
366,LG H&H Participating Preferred,0P0000D3XU,0P0000D3XU,E,0.00501,1215.0,99605.0,0.0,South Korea,051905,-15.2669,,3,Fairly Valued,,Consumer Defensive,consumerDefensive,"{'trend': [111604.0, 101290.0, 99587.0, 99605.0]}",Equity,KR7051901007,,304005,corporate,Preferred,Consumer Defensive,2018-11-30T06:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,27.3481,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,99604.84,True
367,Samsung SDI Co Ltd Participating Preferred,0P0000D59J,0P0000D59J,E,0.00454,702.0,90315.0,0.0,South Korea,006405,21.2151,151.5152,3,Fairly Valued,None,Industrials,industrials,"{'trend': [65537.0, 65255.0, 64694.0, 90315.0]}",Equity,KR7006401004,,304011,corporate,Preferred,Technology,2021-03-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,16.8179,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,90315.21,False
368,CJ CheilJedang Corp Participating Preferred,0P0000D4SO,0P0000D4SO,E,0.00301,612.0,59750.0,0.0,South Korea,097955,12.6441,5.0176,3,Fairly Valued,,Consumer Defensive,consumerDefensive,"{'trend': [70763.0, 67194.0, 60413.0, 59750.0]}",Equity,KR7097951008,,304005,corporate,Preferred,Consumer Defensive,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,26.267,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,59750.27,True
369,Kum Yang Co Ltd,0P0000B14M,0P0000B14M,E,0.00299,8548.0,59397.0,0.0,South Korea,,,,,,,,,"{'trend': [61022.0, 60870.0, 60315.0, 59397.0]}",Equity,KR7001570001,,,,,,2024-03-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,34.5123,2.0,2025-12-03T06:00:00.000,High,,,,,ST,KOR,South Korean Won,59396.53,
370,Future Contract On Kospi2 Inx Fut Dec25 /Krw/,,,EL,0.09391,92.0,1866275.0,25.0,,,,,,,,,,,Other,,,,,,,,,,,,,,,0,_PO_,,,,,,0,,,,,,,,,,,,,,,1866274.78,
371,Future Contract On Msci Pacific Ex J Dec25,,,EL,-0.02321,211.0,-461337.0,65.0,,,,,,,,,,,Other,,,,,,,,,,,,,,,0,_PO_,,,,,,0,,,,,,,,,,,,,,,-461337.26,
